"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","lifeStage","occurrenceRemarks","identificationRemarks","sex"
"398","Rana draytonii Baird & Girard, 1852","-123.5708","38.66294","cdround","gbif","3383990881","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:04.326+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-09-13T21:49:50","28210",NA,"California","2021"," 9","12","2021-02-01","2022-03-29T18:10:24.000+00:00","2023-02-20T17:02:04.326+00:00","https://www.inaturalist.org/observations/94757456","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","C. Pechal","C. Pechal","WGS84","Amphibia","US","United States of America","C. Pechal","94757456","cap_2019","Coordinate uncertainty increased to 28210m at the request of the observer","2021/09/12 1:51 PM UTC","Observations","3383990881","California, US","https://www.inaturalist.org/observations/94757456","67016","94757456","iNaturalist","13:51:00Z","wild","206750050",NA,NA,NA,NA
"399","Rana draytonii Baird & Girard, 1852","-123.4413","38.74601","cdc,cdround","gbif","3384754041","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:12:34.512+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-09-15T16:46:10","28210","NORTH_AMERICA","California","2021"," 9","12","2021-09-12","2022-03-29T18:09:57.000+00:00","2023-02-20T17:12:34.512+00:00","https://www.inaturalist.org/observations/94941736","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Karen and Mike","Karen and Mike","WGS84","Amphibia","US","United States of America","Karen and Mike","94941736","mpkw","Coordinate uncertainty increased to 28210m to protect threatened taxon","2021/09/12 1:49 PM PDT","Observations","3384754041","California, US","https://www.inaturalist.org/observations/94941736","67016","94941736","iNaturalist","13:49:00-07:00","wild","207150960",NA,"2 frogs noted at this location",NA,NA
"400","Rana draytonii Baird & Girard, 1852","-122.5767","38.28444","cdc,cdround","gbif","3384402105","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:04.344+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-09-24T18:43:42","28270","NORTH_AMERICA","California","2021"," 9","14","2021-09-01","2022-03-28T15:47:23.000+00:00","2023-02-20T17:02:04.344+00:00","https://www.inaturalist.org/observations/95992234","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Jeff Alvarez","Jeff Alvarez","WGS84","Amphibia","US","United States of America","Jeff Alvarez","95992234","azoologist","Coordinate uncertainty increased to 28270m to protect threatened taxon","2021/09/14 10:30 PM PDT","Observations","3384402105","California, US","https://www.inaturalist.org/observations/95992234","67016","95992234","iNaturalist","22:30:00-07:00","wild","209246340",NA,NA,NA,NA
"401","Rana draytonii Baird & Girard, 1852","-122.4928","38.25821","cdc,cdround","gbif","3384739060","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:03.067+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-09-24T18:50:07","28270","NORTH_AMERICA","California","2021"," 9","14","2021-09-14","2022-03-28T15:47:23.000+00:00","2023-02-20T17:02:03.067+00:00","https://www.inaturalist.org/observations/95993093","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Jeff Alvarez","Jeff Alvarez","WGS84","Amphibia","US","United States of America","Jeff Alvarez","95993093","azoologist","Coordinate uncertainty increased to 28270m to protect threatened taxon","2021/09/14 8:46 PM PDT","Observations","3384739060","California, US","https://www.inaturalist.org/observations/95993093","67016","95993093","iNaturalist","20:46:00-07:00","wild","209247732",NA,"Found within a cattle trough that was buried at ground level. This frog was about 1.4 km from other occupied habitat/",NA,NA
"402","Rana draytonii Baird & Girard, 1852","-120.1194","34.48202","cdc,cdround","gbif","3384575413","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:40.502+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-09-26T22:56:45","28818","NORTH_AMERICA","California","2021"," 9","26","2021-09-26","2022-11-17T16:51:58.000+00:00","2023-02-20T17:02:40.502+00:00","https://www.inaturalist.org/observations/96298951","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Max Laubstein","Max Laubstein","WGS84","Amphibia","US","United States of America","Max Laubstein","96298951","maxlaubstein","Coordinate uncertainty increased to 28818m to protect threatened taxon","Sun Sep 26 2021 13:45:01 GMT-0700 (PDT)","Observations","3384575413","Santa Barbara County, US-CA, US","https://www.inaturalist.org/observations/96298951","67016","96298951","iNaturalist","13:45:01-07:00","wild","209806280",NA,NA,NA,NA
"403","Rana draytonii Baird & Girard, 1852","-120.1850","34.44270","cdc,cdround","gbif","3385215376","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:10:47.507+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-09-27T02:22:00","28818","NORTH_AMERICA","California","2021"," 9","26","2021-09-26","2022-11-18T22:51:43.000+00:00","2023-02-20T17:10:47.507+00:00","https://www.inaturalist.org/observations/96321856","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Alex Castelein","Alex Castelein","WGS84","Amphibia","US","United States of America","Alex Castelein","96321856","acastelein","Coordinate uncertainty increased to 28818m at the request of the observer","Sun Sep 26 2021 13:43:56 GMT-0700 (PDT)","Observations","3385215376","Santa Barbara County, US-CA, US","https://www.inaturalist.org/observations/96321856","67016","96321856","iNaturalist","13:43:56-07:00","wild","209848645",NA,NA,NA,NA
"404","Rana draytonii Baird & Girard, 1852","-120.1044","34.58794","cdc,cdround","gbif","3385124322","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:09.135+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-09-27T02:22:48","28818","NORTH_AMERICA","California","2021"," 9","26","2021-09-26","2022-11-18T22:53:10.000+00:00","2023-02-20T17:02:09.135+00:00","https://www.inaturalist.org/observations/96321906","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Alex Castelein","Alex Castelein","WGS84","Amphibia","US","United States of America","Alex Castelein","96321906","acastelein","Coordinate uncertainty increased to 28818m at the request of the observer","Sun Sep 26 2021 13:39:41 GMT-0700 (PDT)","Observations","3385124322","Santa Barbara County, US-CA, US","https://www.inaturalist.org/observations/96321906","67016","96321906","iNaturalist","13:39:41-07:00","wild","209848767",NA,NA,NA,NA
"405","Rana draytonii Baird & Girard, 1852","-121.0633","36.57484","cdc,cdround","gbif","3407962886","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:02.739+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-10-31T06:30:04","28534","NORTH_AMERICA","California","2021"," 9","25","2021-09-25","2022-03-29T18:03:36.000+00:00","2023-02-20T17:13:02.739+00:00","https://www.inaturalist.org/observations/99852690","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Will Sides","Will Sides","WGS84","Amphibia","US","United States of America","Will Sides","99852690","willsides","Coordinate uncertainty increased to 28534m to protect threatened taxon","2021/09/25 6:52 AM UTC","Observations","3407962886","San Benito County, US-CA, US","https://www.inaturalist.org/observations/99852690","67016","99852690","iNaturalist","06:52:00Z","wild","217585009",NA,NA,NA,NA
"406","Rana draytonii Baird & Girard, 1852","-115.9656","31.08470","cdc,cdround","gbif","3772992730","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:25.902+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-05-05T06:30:53","29278","NORTH_AMERICA","Baja California","2021","10","28","2021-10-28","2022-05-05T16:53:38.000+00:00","2023-02-20T17:05:25.902+00:00","https://www.inaturalist.org/observations/115518517","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","domper_94","domper_94","WGS84","Amphibia","MX","Mexico","domper_94","115518517","domper_94","Coordinate uncertainty increased to 29278m to protect threatened taxon","2021-10-28 19:45:39","Observations","3772992730","Ensenada, MX-BN, MX","https://www.inaturalist.org/observations/115518517","67016","115518517","iNaturalist","19:45:39-07:00","wild","256925153",NA,NA,NA,NA
"407","Rana draytonii Baird & Girard, 1852","-121.8973","36.49888","cdc,cdround","gbif","3384111081","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:19.246+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-10-02T21:57:08","28534","NORTH_AMERICA","California","2021","10"," 2","2021-10-02","2022-03-29T18:07:41.000+00:00","2023-02-20T17:02:19.246+00:00","https://www.inaturalist.org/observations/96947736","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","mailvalentine","mailvalentine","WGS84","Amphibia","US","United States of America","mailvalentine","96947736","mailvalentine","Coordinate uncertainty increased to 28534m to protect threatened taxon","Sat Oct 02 2021 14:38:25 GMT-0700 (PDT)","Observations","3384111081","California, US","https://www.inaturalist.org/observations/96947736","67016","96947736","iNaturalist","14:38:25-07:00","wild","211168833",NA,NA,NA,NA
"408","Rana draytonii Baird & Girard, 1852","-122.7792","37.84661","cdround","gbif","3384916395","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:33.142+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-10-04T16:06:51","28329",NA,"California","2021","10"," 1","2021-10-01","2022-03-28T15:47:12.000+00:00","2023-02-20T17:02:33.142+00:00","https://www.inaturalist.org/observations/97153707","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Jacob Martin","Jacob Martin","WGS84","Amphibia","US","United States of America","Jacob Martin","97153707","jlmartin","Coordinate uncertainty increased to 28329m at the request of the observer","2021-10-01 21:08:49","Observations","3384916395","California, US","https://www.inaturalist.org/observations/97153707","67016","97153707","iNaturalist","21:08:49-07:00","wild","211597751","Adult",NA,NA,NA
"409","Rana draytonii Baird & Girard, 1852",NA,NA,"","gbif","3384911491","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:31.002+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-10-06T04:08:08","28476",NA,NA,"2021","10"," 5","2021-10-05","2022-02-23T05:50:14.000+00:00","2023-02-20T17:02:31.002+00:00","https://www.inaturalist.org/observations/97317549","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","skfork","skfork",NA,"Amphibia",NA,NA,"skfork","97317549","skfork","Coordinates hidden at the request of the observer","2021/10/05 9:09 AM PDT","Observations","3384911491",NA,"https://www.inaturalist.org/observations/97317549","67016","97317549","iNaturalist","09:09:00-07:00","wild","211960816",NA,"juvenile",NA,NA
"410","Rana draytonii Baird & Girard, 1852",NA,NA,"","gbif","3384580358","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:01:44.789+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-10-06T04:10:32","28476",NA,NA,"2021","10"," 5","2021-10-05","2022-02-23T05:47:47.000+00:00","2023-02-20T17:01:44.789+00:00","https://www.inaturalist.org/observations/97317642","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","skfork","skfork",NA,"Amphibia",NA,NA,"skfork","97317642","skfork","Coordinates hidden at the request of the observer","2021/10/05 9:08 AM PDT","Observations","3384580358",NA,"https://www.inaturalist.org/observations/97317642","67016","97317642","iNaturalist","09:08:00-07:00","wild","211961040",NA,"juvenile",NA,NA
"411","Rana draytonii Baird & Girard, 1852",NA,NA,"","gbif","3384791504","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:41.917+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-10-06T04:11:18","28476",NA,NA,"2021","10"," 5","2021-10-05","2022-02-23T05:49:57.000+00:00","2023-02-20T17:02:41.917+00:00","https://www.inaturalist.org/observations/97317686","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","skfork","skfork",NA,"Amphibia",NA,NA,"skfork","97317686","skfork","Coordinates hidden at the request of the observer","2021/10/05 9:07 AM PDT","Observations","3384791504",NA,"https://www.inaturalist.org/observations/97317686","67016","97317686","iNaturalist","09:07:00-07:00","wild","211961129",NA,"juvenile",NA,NA
"412","Rana draytonii Baird & Girard, 1852",NA,NA,"","gbif","3384216540","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:35.432+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2021-10-06T04:13:53","28476",NA,NA,"2021","10"," 5","2021-10-05","2022-02-23T05:46:37.000+00:00","2023-02-20T17:02:35.432+00:00","https://www.inaturalist.org/observations/97317804","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","skfork","skfork",NA,"Amphibia",NA,NA,"skfork","97317804","skfork","Coordinates hidden at the request of the observer","2021/10/05 9:05 AM PDT","Observations","3384216540",NA,"https://www.inaturalist.org/observations/97317804","67016","97317804","iNaturalist","09:05:00-07:00","wild","211961429",NA,"juvenile",NA,NA
